,video_title,video_like,video_forward,video_comment,video_user,video_fans,video_whole_like,video_comment_male_rate,video_url,video_comment_female_rate,goods_name,goods_price,goods_money_rate,goods_whole_sale,goods_month_sale,goods_thirty_days_transfer_rate,goods_thirty_days_video_num,goods_thirty_days_recommend_person_num,bgm
418,听说雨天和杏干很配？ #717奇妙好物在这里 @DOU+小助手#最dou吃货季,5.4w,"1,344","3,973",妈妈很忙手工美食,3.6w,13w,男 2.70%,https://www.iesdouyin.com/share/video/6847501149390605576/?region=CN&mid=6847501400366123784&u_code=0&titleType=title,97.30% 女,妈妈很忙 农家杏干 500g,¥28.00,5.00%,5.6万,4.6万,10.86%,58,58,我的唇吻不到我爱的人 - 未知
419,感谢大家支持，感谢抖音，杏干大卖了#717奇妙好物在这里@DOU+小助手,"5,774",72,505,妈妈很忙手工美食,3.6w,13w,男 4.89%,https://www.iesdouyin.com/share/video/6849926721760759054/?region=CN&mid=6849926783312120590&u_code=1ld7cl34gl5m&titleType=title,95.11% 女,妈妈很忙 农家杏干 500g,¥28.00,5.00%,5.6万,4.6万,10.86%,58,58,mojito - 未知
420,杏干一次吃半斤说的是你吗？ #717抖音嗨吃节@DOU+小助手#最dou吃货季,"3,712",81,323,妈妈很忙手工美食,3.6w,13w,男 5.56%,https://www.iesdouyin.com/share/video/6847135477644938503/?region=CN&mid=6847136264840416007&u_code=0&titleType=title,94.44% 女,妈妈很忙 农家杏干 500g,¥28.00,5.00%,5.6万,4.6万,10.86%,58,58,苏州好风光 - 朱虹
421,卖杏干的小姐姐今天也来露一手，哈哈#717奇妙好物在这里 @DOU+小助手,"1,736",23,174,妈妈很忙手工美食,3.6w,13w,男 7.48%,https://www.iesdouyin.com/share/video/6851227144702545166/?region=CN&mid=6851227429315382024&u_code=24lj5ah7aelj&titleType=title,92.52% 女,妈妈很忙 农家杏干 500g,¥28.00,5.00%,5.6万,4.6万,10.86%,58,58,你在我心里无人能够代替 - 暴林
422,我就是这个夏天卖杏干的小姐姐，我又来咯 #717奇妙好物在这里@DOU+小助手,425,12,116,妈妈很忙手工美食,3.6w,13w,男 8.93%,https://www.iesdouyin.com/share/video/6850882846286957837/?region=CN&mid=6850885237229439752&u_code=0&titleType=title,91.07% 女,妈妈很忙 农家杏干 500g,¥28.00,5.00%,5.6万,4.6万,10.86%,58,58,苏州好风光 - 朱虹
423,不管刮风下雨，卖杏干的小姐姐在这里等你 #717奇妙好物在这里 @DOU+小助手,250,13,67,妈妈很忙手工美食,3.6w,13w,男 8.51%,https://www.iesdouyin.com/share/video/6850289955881618701/?region=CN&mid=6850290062647675655&u_code=0&titleType=title,91.49% 女,妈妈很忙 农家杏干 500g,¥28.00,5.00%,5.6万,4.6万,10.86%,58,58,三寸天堂 - 马小郡
424,千言万语不如一句好吃 #717奇妙好物在这里 @DOU+小助手 @抖音小助手,279,23,99,妈妈很忙手工美食,3.6w,13w,男 4.17%,https://www.iesdouyin.com/share/video/6850486862000262414/?region=CN&mid=6850487247003831054&u_code=0&titleType=title,95.83% 女,妈妈很忙 农家杏干 500g,¥28.00,5.00%,5.6万,4.6万,10.86%,58,58,送别 - 孟贵彬
425,下了一夜的雨到现在还不停，可怎么出去？ #717奇妙好物在这里@DOU+小助手,280,5,89,妈妈很忙手工美食,3.6w,13w,男 11.54%,https://www.iesdouyin.com/share/video/6848627091139726600/?region=CN&mid=6848627184761195277&u_code=0&titleType=title,88.46% 女,妈妈很忙 农家杏干 500g,¥28.00,5.00%,5.6万,4.6万,10.86%,58,58,三寸天堂 - 马小郡
426,大小不一，深浅不一，你们说好还是不好？ @DOU+小助手#717奇妙好物在这里,120,8,40,妈妈很忙手工美食,3.6w,13w,男 3.57%,https://www.iesdouyin.com/share/video/6851227737936399630/?region=CN&mid=6851228029172189959&u_code=1dbh6lbg8m2e&titleType=title,96.43% 女,妈妈很忙 农家杏干 500g,¥28.00,5.00%,5.6万,4.6万,10.86%,58,58,森林狂想曲 - 晴诚
427,儿媳妇怀孕了，婆婆笑的合不拢嘴巴了,"9,023",37,61,奇点,7.9w,29.1w,男 13.51%,https://www.iesdouyin.com/share/video/6851732723678153998/?region=CN&mid=6851732719148354312&u_code=8181h00830d&titleType=title,86.49% 女,巨能装收纳袋,¥18.88,1.00%,"1,562","1,446",6.59%,7,7,Travel to the Moon - Various Artists
428,颈椎，腰，肩背问题困扰很多人的身体，自己锻炼预防和改善。这种方法推荐给大家，效果不错。#养生 #颈椎#肩,"1,626",284,53,天宸武馆,22.6w,75.1w,男 72.22%,https://www.iesdouyin.com/share/video/6848938178297072896/?region=CN&mid=6618734063077460739&u_code=0&titleType=title,27.78% 女,[推荐]能量家族榉木棒,¥39.00,39.00%,4.5万,2.2万,4.95%,544,544,恋人未满 (片段) - 颜人中
429,颈部十字路口通法可让我们的气xue畅通无阻，自己疏通后背再也不求人#颈椎 #富贵包 #肩胛骨 #头晕 #锻炼,355,34,12,诚心能量驿站,5.8w,12.4w,男 20.00%,https://www.iesdouyin.com/share/video/6845059727714520335/?region=CN&mid=6845059731925830408&u_code=0&titleType=title,80.00% 女,[推荐]能量家族榉木棒,¥39.00,39.00%,4.5万,2.2万,4.95%,544,544,光明 (DJ阿福版) - 谭艳
430,经常拍打这三个地方，帮助您去除体内湿气#锻炼 #拍打 #健康#热门 @抖音小助手,"1,733",197,38,健清堂,15.1w,19.1w,男 21.05%,https://www.iesdouyin.com/share/video/6845793814876015885/?region=CN&mid=6808013550947158788&u_code=0&titleType=title,78.95% 女,[推荐]能量家族榉木棒,¥39.00,39.00%,4.5万,2.2万,4.95%,544,544,Minuetto - Søren Bødker Madsen
431,一根榉木棒，锻炼全身不求人，买了不会用的家人来直播间学习#脾胃 #锻炼 #健康 #我要上热门,"1,069",113,47,健清堂,15.1w,19.1w,男 14.29%,https://www.iesdouyin.com/share/video/6845076509439429902/?region=CN&mid=6753664994652457742&u_code=0&titleType=title,85.71% 女,[推荐]能量家族榉木棒,¥39.00,39.00%,4.5万,2.2万,4.95%,544,544,Controversia Entre Richard Capote Y Guelo Ramirez - Patria Guajira
432,宝贝们，选男人一定要擦亮自己的眼睛哦#珍视明,9w,348,545,搭搭dada,352.4w,"3,338w",男 5.88%,https://www.iesdouyin.com/share/video/6845885247242947840/?region=CN&mid=6845885274661128974&u_code=0&titleType=title,94.12% 女,渠道专属| 珍视明小黄鸭洗眼睛液清洁眼部护理液眼疲劳洗眼神器,¥39.00,20.00%,10.1万,5.1万,9.40%,113,113,Lucky One - Mich
433,你们眼睛里有没有这些东西？？#海草计划 #洗眼液 @抖音小助手,"2,201",33,75,心塞小姐,23.3w,58.4w,男 0.00%,https://www.iesdouyin.com/share/video/6849596311839231239/?region=CN&mid=6734569335194517518&u_code=0&titleType=title,100.00% 女,渠道专属| 珍视明小黄鸭洗眼睛液清洁眼部护理液眼疲劳洗眼神器,¥39.00,20.00%,10.1万,5.1万,9.40%,113,113,楽しい毎日 - 川井憲次
434,适合经常戴美瞳化眼妆的姐妹！眼睛干涩不要用手去揉，试试#洗眼液 洗完真的超舒服！,"3,900",35,76,学生党好物优选,15.5w,159.2w,男 9.09%,https://www.iesdouyin.com/share/video/6847784082730913037/?region=CN&mid=6698381125615618828&u_code=0&titleType=title,90.91% 女,渠道专属| 珍视明小黄鸭洗眼睛液清洁眼部护理液眼疲劳洗眼神器,¥39.00,20.00%,10.1万,5.1万,9.40%,113,113,大家一起喜羊羊 - 星光、韩夜、六爷
435,去健身房时间长了你就会发现的一些事，最后一个每个健身房都有！#健身 #减肥 #健身房 @抖音小助手,6.6w,"4,690","5,876",最壮体能教练LG,11.8w,247.6w,男 15.38%,https://www.iesdouyin.com/share/video/6846963268863479055/?region=CN&mid=6846963276274846477&u_code=0&titleType=title,84.62% 女,七年五季黑麦全麦面包整箱粗粮早餐低食品无蔗糖代餐脂肪热量吐司,¥23.90,20.00%,15.3万,4.7万,5.55%,624,624,Funky (Original Mix) - DNF
436,#减肥 挑对面包很重要，吃错了只会越吃越胖。#全麦面包,"8,214",661,202,脂识电台,14.5w,60.1w,男 22.58%,https://www.iesdouyin.com/share/video/6848917894131092739/?region=CN&mid=6848917939409439495&u_code=0&titleType=title,77.42% 女,七年五季黑麦全麦面包整箱粗粮早餐低食品无蔗糖代餐脂肪热量吐司,¥23.90,20.00%,15.3万,4.7万,5.55%,624,624,名探偵コナン メイン・テーマ (名侦探柯南 主题曲) - 大野克夫
437,在每一个充满希望的清晨，告诉自己努力，就总能遇见更好的自己。,"6,011",189,366,大师兄MB,370w,"2,969.5w",男 80.90%,https://www.iesdouyin.com/share/video/6850325826274217224/?region=CN&mid=6850325944805198599&u_code=0&titleType=title,19.10% 女,七年五季黑麦全麦面包整箱粗粮早餐低食品无蔗糖代餐脂肪热量吐司,¥23.90,20.00%,15.3万,4.7万,5.55%,624,624,离不开你 (Live) - 黄绮珊
438,彩虹芒果不仅颜色好看果肉香甜细腻，每天果园现摘现发，不信点小黄车看看大芒果才3圆一斤#美食 @DOU+小助手,148,0,11,历史那些事儿（建议关注）,46.2w,409.8w,男 60.00%,https://www.iesdouyin.com/share/video/6849999659914513668/?region=CN&mid=6849999707918732045&u_code=3fl4jbba8k3a&titleType=title,40.00% 女,攀枝花彩虹芒果买5斤送5斤带箱10斤装 买3斤送2斤 3斤装 2斤装,¥9.90,10.00%,1.5万,1.4万,6.81%,65,65,王者荣耀单挑王超燃BGM - 王英涛
439,夏天待空调房一定要穿空调服，不然真的容易感冒，网眼设计透气不闷热，纯棉柔软不扎人，一套才9.9入手的，推荐哟~,208,2,32,圆滚滚-皮卡丘,2.8w,68.5w,男 0.00%,https://www.iesdouyin.com/share/video/6849574691053587712/?region=CN&mid=6849574695830883086&u_code=0&titleType=title,100.00% 女,宝宝家居空调衣服纯棉薄款夏季婴儿长袖儿童睡衣透气套装男童女童,¥7.90,30.00%,2.5万,1.6万,5.71%,348,348,你是我拒绝别人的理由 (DJ男声版片段) - 小轩
440,说出来不怕你们笑话 我从没在母婴店买过衣服，贵还不好看，给大宝买了一套才7.9太值了☺️ 当空调服睡衣穿#二胎,306,1,29,果冉妈咪,2.5w,37w,男 15.00%,https://www.iesdouyin.com/share/video/6851405298675092750/?region=CN&mid=6818831467142187783&u_code=3he69mb25fmf&titleType=title,85.00% 女,宝宝家居空调衣服纯棉薄款夏季婴儿长袖儿童睡衣透气套装男童女童,¥7.90,30.00%,2.5万,1.6万,5.71%,348,348,快乐阿拉蕾 - 邵雨涵
441,夏天来了，晚上吹空调建议给宝宝穿长袖家居服，7.9还包油，纯棉网眼，透气舒服，86高25斤穿100正好,202,1,10,家有果💗然,18.6w,386.6w,男 23.53%,https://www.iesdouyin.com/share/video/6850767668350323968/?region=CN&mid=6823204036888840967&u_code=0&titleType=title,76.47% 女,宝宝家居空调衣服纯棉薄款夏季婴儿长袖儿童睡衣透气套装男童女童,¥7.90,30.00%,2.5万,1.6万,5.71%,348,348,Aku Suka Body Mama Muda (抖音热搜版) - 小猫多鱼
442,把你家的绿萝都剪了吧，现在都在养彩虹竹芋了#盆栽 #花卉绿植 火山小助手 @电商小助手,30,1,4,整点有用的,10.5w,29.6w,男 0.00%,https://www.iesdouyin.com/share/video/6851232862742629635/?region=CN&mid=6851233892930685704&u_code=0&titleType=title,100.00% 女,彩虹竹芋苹果竹芋彩叶植物室内绿植净化空气大叶片植物紫背包邮,¥39.90,25.00%,"9,602","8,956",5.87%,2,2,清新的小女孩(For Ma) - July Tun
443,你们很喜欢的高腰显瘦牛仔裤，加色了，深蓝，浅蓝两个颜色，面料柔软，穿着舒服哦，晚点给你们上深蓝色视频哦！,2.7w,690,"2,593",吴婉清制衣厂,12.2w,27.9w,男 5.70%,https://www.iesdouyin.com/share/video/6851412857465163022/?region=CN&mid=6740855570808720131&u_code=46lc3872kj5l&titleType=title,94.30% 女,艾比新 新款高腰阔腿牛仔裤（S-XL）,¥59.90,0.00%,1.3万,1.1万,1.85%,62,62,你是我永远的痛 (DJ何鹏版) - 陈瑞、崔伟立、何鹏
444,太喜欢这条阔腿牛仔裤了，搭配这个新款上衣，显瘦洋气又不贵！,"6,833",110,666,吴婉清制衣厂,12.2w,27.9w,男 2.36%,https://www.iesdouyin.com/share/video/6849536230833671432/?region=CN&mid=6780239082976054029&u_code=3k3k6mhj91kl&titleType=title,97.64% 女,艾比新 新款高腰阔腿牛仔裤（S-XL）,¥59.90,0.00%,1.3万,1.1万,1.85%,62,62,大丈夫 (1996爱与交响曲演唱会) - 张学友
445,吹爆这款高腰显瘦阔腿牛仔裤，搭配这个上衣，好看洋气又不贵！这样出门，美到没朋友！,"6,313",89,262,吴婉清制衣厂,12.2w,27.9w,男 4.69%,https://www.iesdouyin.com/share/video/6850717549810765063/?region=CN&mid=6780239082976054029&u_code=10hgli4f8mgb&titleType=title,95.31% 女,艾比新 新款高腰阔腿牛仔裤（S-XL）,¥59.90,0.00%,1.3万,1.1万,1.85%,62,62,大丈夫 (1996爱与交响曲演唱会) - 张学友
446,丢掉衣柜里的旧裤子吧，这条显瘦显高显腿长的裤子，搭配这个上衣，显瘦洋气又不贵！,"3,940",55,278,吴婉清制衣厂,12.2w,27.9w,男 4.41%,https://www.iesdouyin.com/share/video/6849565404734475534/?region=CN&mid=6740855570808720131&u_code=3fl4jf23k7h4&titleType=title,95.59% 女,艾比新 新款高腰阔腿牛仔裤（S-XL）,¥59.90,0.00%,1.3万,1.1万,1.85%,62,62,你是我永远的痛 (DJ何鹏版) - 陈瑞、崔伟立、何鹏
447,吹爆这条高腰阔腿牛仔裤，太喜欢了，显瘦洋气又不贵，一套都有哦！,"5,435",101,313,吴婉清制衣厂,12.2w,27.9w,男 5.75%,https://www.iesdouyin.com/share/video/6849178315345906958/?region=CN&mid=6740855570808720131&u_code=1l3ckl2mim1g&titleType=title,94.25% 女,艾比新 新款高腰阔腿牛仔裤（S-XL）,¥59.90,0.00%,1.3万,1.1万,1.85%,62,62,你是我永远的痛 (DJ何鹏版) - 陈瑞、崔伟立、何鹏
448,吹爆这条阔腿牛仔裤，腿长的宝宝穿它腿更长，一般般的腿长穿它，它腿还是长，显高显瘦显腿长！,"1,567",28,48,吴婉清制衣厂,12.2w,27.9w,男 4.55%,https://www.iesdouyin.com/share/video/6850284522051865870/?region=CN&mid=6740855570808720131&u_code=23fc6j5g9jl3&titleType=title,95.45% 女,艾比新 新款高腰阔腿牛仔裤（S-XL）,¥59.90,0.00%,1.3万,1.1万,1.85%,62,62,你是我永远的痛 (DJ何鹏版) - 陈瑞、崔伟立、何鹏
449,看过来看过来，新款高腰显瘦阔腿裤，模特身高162.93斤，穿的S码，尺码S到XL，穿到135斤哦！,667,9,49,吴婉清制衣厂,12.2w,27.9w,男 0.00%,https://www.iesdouyin.com/share/video/6850752696912252174/?region=CN&mid=6775415339867065102&u_code=0&titleType=title,100.00% 女,艾比新 新款高腰阔腿牛仔裤（S-XL）,¥59.90,0.00%,1.3万,1.1万,1.85%,62,62,男人绝不认输 (DJ版) - 万一
450,买它买它，百搭洋气又不贵，妈妈再也不用担心我土掉渣了！,313,6,25,吴婉清制衣厂,12.2w,27.9w,男 0.00%,https://www.iesdouyin.com/share/video/6849923038608215303/?region=CN&mid=6822188102959303431&u_code=2bh2chkk913b&titleType=title,100.00% 女,艾比新 新款高腰阔腿牛仔裤（S-XL）,¥59.90,0.00%,1.3万,1.1万,1.85%,62,62,旧梦一场 (DJ余小磊版) - 未知
451,这条高腰显瘦牛仔裤，不知道你们穿好看不，反正我穿是真的好看，显高显瘦显腿长！,162,0,4,吴婉清制衣厂,12.2w,27.9w,男 0.00%,https://www.iesdouyin.com/share/video/6850370415416659207/?region=CN&mid=6740855570808720131&u_code=1g183j8c9382&titleType=title,100.00% 女,艾比新 新款高腰阔腿牛仔裤（S-XL）,¥59.90,0.00%,1.3万,1.1万,1.85%,62,62,你是我永远的痛 (DJ何鹏版) - 陈瑞、崔伟立、何鹏
452,买爆了的高腰显瘦阔腿裤，给你们搭配这个爆款小香风上衣，相信你们会喜欢的！,979,20,105,吴婉清制衣厂,12.2w,27.9w,男 0.00%,https://www.iesdouyin.com/share/video/6850977287450512648/?region=CN&mid=6740855570808720131&u_code=27l4h7l75688&titleType=title,100.00% 女,艾比新 新款高腰阔腿牛仔裤（S-XL）,¥59.90,0.00%,1.3万,1.1万,1.85%,62,62,你是我永远的痛 (DJ何鹏版) - 陈瑞、崔伟立、何鹏
453,广东炎热的夏季必须多喝汤 #广东汤 #在家做个拿手菜 #美食趣胃计划,902,208,34,何仙姑私厨（每天四点直播）,1.5w,11w,男 9.09%,https://www.iesdouyin.com/share/video/6849614953863777549/?region=CN&mid=6849615004346469127&u_code=0&titleType=title,90.91% 女,松纹堂砂锅炖锅家用燃气煲汤沙锅陶瓷汤煲明火耐高温瓦罐砂锅石锅,¥19.00,20.01%,4.6万,1.6万,4.01%,93,93,温柔嗓音 (女声翻唱) - P.W.W.画风风
454,太好了#任选5件 才#39块9,3,0,0,是梦梦呀🍓,"3,843","3,648",男 %,https://www.iesdouyin.com/share/video/6849618070143520003/?region=CN&mid=6849618162237917960&u_code=0&titleType=title,% 女,NOTO面部护理套装【任选5件】R-3,¥39.90,20.00%,"4,731","4,410",23.10%,20,20,我和你 - 皮卡丘多多
455,第二款有点意外，你猜到了吗？ #趣胃大比拼 #元气早餐 @DOU+小助手,173w,10.8w,5w,秒变食神,169w,"1,237.8w",男 37.60%,https://www.iesdouyin.com/share/video/6851163187337858311/?region=CN&mid=6851163287351986952&u_code=287m959lbjm8&titleType=title,62.40% 女,涛声三明治机早餐机家用小型轻食华夫饼面包多功能神器吐司压烤机,¥89.00,10.00%,2.6万,1.6万,1.03%,143,143,布谷鸟 - 安子与九妹
456,想孩子考试状态好，这两款早餐不能少^_^ #高考加油站 #高考加油 @抖音小助手@DOU+小助手,1.3w,816,315,秒变食神,169w,"1,237.8w",男 5.56%,https://www.iesdouyin.com/share/video/6846706092500684040/?region=CN&mid=6846706208330484494&u_code=0&titleType=title,94.44% 女,涛声三明治机早餐机家用小型轻食华夫饼面包多功能神器吐司压烤机,¥89.00,10.00%,2.6万,1.6万,1.03%,143,143,布谷鸟 - 安子与九妹
457,每天早餐吃什么？教你10分钟搞定一家人的营养早餐，简单好吃！#趣味大比拼,"8,120",708,127,馋豆豆,170.7w,940.5w,男 5.88%,https://www.iesdouyin.com/share/video/6847051554315324680/?region=CN&mid=6847051644341930766&u_code=0&titleType=title,94.12% 女,涛声三明治机早餐机家用小型轻食华夫饼面包多功能神器吐司压烤机,¥89.00,10.00%,2.6万,1.6万,1.03%,143,143,Yellow - 电鸟个灯泡
458,精致女孩的一天，从早餐开始~~~#美食 #三明治,"3,524",54,138,曾小景的美食日记,59.5w,274.3w,男 27.45%,https://www.iesdouyin.com/share/video/6850729548804410624/?region=CN&mid=6850729560695229191&u_code=0&titleType=title,72.55% 女,涛声三明治机早餐机家用小型轻食华夫饼面包多功能神器吐司压烤机,¥89.00,10.00%,2.6万,1.6万,1.03%,143,143,"1,2,3,4 (원,투,쓰리,포) - LEE HI"
459,黑椒芝士牛肉饼，外皮焦脆，馅料满满的牛肉芝士稥，一口爆汁!!好吃哭了～ ～,"7,041",214,69,馋豆豆,170.7w,940.5w,男 10.00%,https://www.iesdouyin.com/share/video/6848578788381510919/?region=CN&mid=6848578954455599885&u_code=0&titleType=title,90.00% 女,涛声三明治机早餐机家用小型轻食华夫饼面包多功能神器吐司压烤机,¥89.00,10.00%,2.6万,1.6万,1.03%,143,143,Say So (Explicit) - Sassydee
460,巨无霸三明治，想夹什么都可以，这也太满足了～#美食趣胃计划 #三明治 @抖音小助手 @DOU+小助手,"5,171",23,160,🌸羽姐儿的小食堂🌸,3.6w,45w,男 28.57%,https://www.iesdouyin.com/share/video/6851490062694157582/?region=CN&mid=6818458662110563080&u_code=287m959lbjm8&titleType=title,71.43% 女,涛声三明治机早餐机家用小型轻食华夫饼面包多功能神器吐司压烤机,¥89.00,10.00%,2.6万,1.6万,1.03%,143,143,单恋一枝花 (女声版片段) - 丫蛋蛋(马启涵)、九幺
